CVEGEO,ECO1_R,ECO4_R,ECO7_R,ECO10_R,ECO13_R,ECO16_R,ECO19_R,ECO22_R
1900600011793005,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011793006,66.7,100.0,0.0,0.0,0.0,0.0,-6.0,-6.0
1900600011793007,66.7,100.0,0.0,0.0,0.0,-6.0,25.0,58.3
1900600011793008,81.8,88.9,0.0,0.0,0.0,-6.0,18.8,75.0
1900600011793009,76.9,100.0,0.0,0.0,0.0,-6.0,40.0,50.0
1900600011793010,54.5,83.3,0.0,0.0,0.0,-6.0,-6.0,-6.0
1900600011793011,75.0,100.0,0.0,0.0,0.0,0.0,33.3,66.7
1900600011793012,75.0,100.0,0.0,0.0,0.0,22.2,38.9,38.9
1900600011793013,63.3,100.0,0.0,0.0,0.0,0.0,36.8,63.2
1900600011793014,53.8,100.0,0.0,-6.0,-6.0,0.0,-6.0,42.9
1900600011793015,67.9,100.0,0.0,-6.0,0.0,0.0,47.4,47.4
1900600011793016,61.1,90.9,0.0,-6.0,-6.0,30.0,30.0,-6.0
1900600011793017,41.2,100.0,0.0,0.0,0.0,-6.0,-6.0,57.1
1900600011793018,72.5,92.0,0.0,6.5,0.0,26.1,30.4,37.0
1900600011793019,51.9,100.0,0.0,-6.0,0.0,21.4,35.7,28.6
1900600011806001,71.9,95.7,-6.0,0.0,0.0,-6.0,27.3,63.6
1900600011806002,72.7,87.5,0.0,0.0,0.0,0.0,-6.0,71.4
1900600011806003,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011806004,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011806005,45.5,100.0,0.0,0.0,0.0,0.0,-6.0,60.0
1900600011806006,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011806007,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900600011806008,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011806009,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900600011806010,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900600011806011,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011806012,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900600011806013,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011806014,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011810001,79.4,92.6,0.0,-6.0,-6.0,-6.0,28.0,44.0
1900600011810002,67.7,97.8,0.0,2.0,3.6,13.8,27.4,52.9
1900600011810003,66.7,100.0,-6.0,0.0,0.0,-6.0,16.7,75.0
1900600011810004,58.9,97.0,0.0,0.0,0.0,-6.0,12.5,81.3
1900600011810005,73.3,100.0,0.0,-6.0,0.0,0.0,18.2,77.3
1900600011810006,52.2,100.0,0.0,-6.0,0.0,-6.0,-6.0,66.7
1900600011810007,50.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
1900600011810008,76.7,91.3,0.0,0.0,0.0,0.0,-6.0,90.5
1900600011825001,69.7,98.4,0.0,1.6,1.6,10.5,25.1,61.1
1900600011825002,69.2,96.3,0.0,0.0,0.0,19.2,26.9,53.8
1900600011825003,68.1,100.0,0.0,0.0,-6.0,9.4,18.8,68.8
1900600011825004,69.2,88.9,0.0,0.0,0.0,-6.0,0.0,87.5
1900600011825005,70.5,98.0,-6.0,-6.0,0.0,8.7,29.3,59.3
1900600011825006,77.8,100.0,0.0,0.0,-6.0,-6.0,32.1,60.7
1900600011825007,65.8,98.0,-6.0,-6.0,0.0,26.5,16.3,53.1
1900600011825008,66.7,100.0,0.0,0.0,0.0,-6.0,25.0,66.7
1900600011825009,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011825010,73.0,98.3,0.0,-6.0,-6.0,20.8,34.3,41.6
1900600011825011,69.9,100.0,0.0,-6.0,-6.0,24.1,24.1,49.4
1900600011825012,83.3,100.0,0.0,0.0,0.0,20.0,46.7,33.3
1900600011825013,64.9,100.0,0.0,0.0,-6.0,16.7,25.0,54.2
1900600011825014,59.1,100.0,0.0,11.5,-6.0,23.1,34.6,23.1
190060001183A001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001183A002,62.7,100.0,0.0,9.0,-6.0,40.4,32.6,15.7
190060001183A003,64.7,100.0,0.0,-6.0,0.0,21.2,39.4,33.3
190060001183A004,51.1,100.0,0.0,-6.0,0.0,43.5,52.2,0.0
190060001183A005,57.6,100.0,0.0,-6.0,-6.0,34.2,34.2,23.7
190060001183A006,59.1,92.3,0.0,0.0,0.0,41.7,50.0,-6.0
190060001183A007,60.0,100.0,0.0,-6.0,0.0,35.2,40.7,20.4
190060001183A008,60.0,100.0,0.0,12.8,0.0,38.5,28.2,20.5
190060001183A009,67.6,100.0,0.0,-6.0,0.0,40.0,28.0,24.0
190060001183A010,57.4,96.3,0.0,19.2,-6.0,50.0,19.2,-6.0
1900600011844001,68.0,94.1,0.0,8.3,-6.0,29.2,39.6,20.8
1900600011844002,75.5,97.5,0.0,0.0,-6.0,15.4,33.3,46.2
1900600011844003,75.6,93.5,0.0,10.3,0.0,44.8,17.2,27.6
1900600011844004,63.7,97.7,0.0,6.0,0.0,27.4,32.1,34.5
1900600011844005,66.3,96.6,0.0,5.3,-6.0,33.3,40.4,19.3
1900600011844006,74.4,94.8,0.0,7.7,4.4,31.9,39.6,16.5
1900600011844007,62.7,92.2,-6.0,10.2,-6.0,32.2,30.5,22.0
1900600011844008,61.6,96.7,0.0,8.5,0.0,16.9,18.6,55.9
1900600011844009,67.7,93.7,0.0,6.8,5.1,37.3,22.0,27.1
1900600011844010,65.0,98.5,0.0,-6.0,-6.0,15.2,13.6,68.2
1900600011844011,67.0,93.5,0.0,4.2,-6.0,41.7,36.1,16.7
1900600011844012,69.8,93.3,0.0,-6.0,-6.0,42.9,25.0,25.0
1900600011844014,71.0,93.9,0.0,4.8,-6.0,37.1,33.9,22.6
1900600011859001,67.9,96.1,0.0,-6.0,-6.0,32.9,19.2,43.8
1900600011859002,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011859003,62.5,100.0,0.0,0.0,0.0,30.0,-6.0,50.0
1900600011859004,68.0,94.1,0.0,0.0,0.0,37.5,43.8,18.8
1900600011859005,70.7,97.6,0.0,10.0,5.0,43.8,21.3,20.0
1900600011859006,63.8,95.5,-6.0,13.1,0.0,42.9,21.4,21.4
1900600011859007,66.7,97.1,0.0,-6.0,0.0,51.5,12.1,30.3
1900600011859008,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011859009,64.1,96.0,0.0,-6.0,0.0,25.0,54.2,16.7
1900600011859010,69.7,93.5,0.0,13.8,5.2,46.6,27.6,6.9
1900600011859011,67.4,96.9,0.0,6.5,-6.0,56.5,21.0,14.5
1900600011859012,72.3,92.6,-6.0,11.1,-6.0,44.4,28.6,12.7
1900600011859013,60.2,95.4,0.0,14.5,6.5,38.7,29.0,11.3
1900600011863001,55.6,92.0,0.0,0.0,0.0,30.4,30.4,39.1
1900600011863002,68.8,100.0,0.0,0.0,4.7,35.9,26.6,32.8
1900600011863003,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011863004,58.1,100.0,0.0,-6.0,0.0,16.7,27.8,50.0
1900600011863005,66.7,100.0,0.0,-6.0,0.0,0.0,37.5,50.0
1900600011863006,62.2,96.1,0.0,16.3,-6.0,28.6,20.4,28.6
1900600011863007,69.6,100.0,0.0,9.4,9.4,59.4,15.6,-6.0
1900600011878001,63.2,100.0,0.0,6.0,-6.0,19.4,25.4,47.8
1900600011878002,59.1,92.3,0.0,-6.0,0.0,33.3,33.3,-6.0
1900600011878003,56.0,96.7,0.0,15.3,6.8,27.1,28.8,22.0
1900600011878004,60.0,98.7,-6.0,9.5,-6.0,32.4,37.8,16.2
1900600011878005,65.8,88.0,0.0,22.7,0.0,27.3,31.8,18.2
1900600011878006,63.8,100.0,0.0,-6.0,-6.0,41.2,29.4,23.5
1900600011878007,60.7,98.1,0.0,-6.0,-6.0,32.1,34.0,28.3
1900600011878008,58.8,98.9,0.0,4.7,-6.0,30.2,39.5,23.3
1900600011878009,53.4,98.6,0.0,20.0,-6.0,31.4,32.9,14.3
1900600011878010,60.6,92.5,0.0,-6.0,-6.0,40.5,29.7,18.9
1900600011878011,60.4,93.8,0.0,16.7,-6.0,26.7,30.0,23.3
1900600011878012,58.9,90.7,0.0,0.0,7.7,38.5,35.9,17.9
1900600011878013,59.2,98.6,0.0,15.1,5.5,37.0,27.4,12.3
1900600011878014,56.1,95.3,0.0,13.1,4.9,39.3,29.5,13.1
1900600011878015,60.2,98.7,0.0,7.9,3.9,57.9,17.1,13.2
1900600011878016,56.6,92.2,0.0,12.7,9.9,40.8,19.7,14.1
1900600011878017,66.7,97.8,-6.0,8.9,4.4,31.1,32.2,21.1
1900600011878018,54.7,91.4,-6.0,14.9,5.4,33.8,28.4,16.2
1900600011878019,58.5,94.6,-6.0,5.7,8.0,37.5,30.7,17.0
1900600011878020,56.8,98.6,-6.0,10.0,-6.0,32.9,38.6,14.3
1900600011878021,59.3,94.4,-6.0,13.1,-6.0,46.4,22.6,15.5
1900600011878022,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011878023,55.0,98.6,0.0,11.4,-6.0,50.0,21.4,15.7
1900600011878024,59.0,97.8,-6.0,11.1,0.0,26.7,24.4,35.6
1900600011878025,57.9,98.8,0.0,3.6,0.0,32.5,41.0,22.9
1900600011878026,63.5,92.5,0.0,12.2,-6.0,48.0,30.6,8.2
1900600011878027,61.0,94.2,0.0,9.9,3.7,48.1,32.1,6.2
1900600011878028,57.5,98.6,0.0,26.4,9.7,31.9,25.0,5.6
1900600011878029,62.5,98.8,0.0,20.3,3.8,45.6,21.5,7.6
1900600011878030,69.7,97.0,-6.0,13.3,3.1,45.9,29.6,7.1
1900600011878031,64.0,98.1,0.0,11.7,4.9,48.5,26.2,8.7
1900600011878032,66.9,91.2,0.0,15.5,3.9,51.5,21.4,7.8
1900600011882001,61.8,100.0,-6.0,10.6,6.4,27.7,31.9,21.3
1900600011882002,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011882003,64.1,97.6,0.0,7.3,-6.0,45.1,25.6,19.5
1900600011882004,67.4,96.8,0.0,-6.0,-6.0,33.3,36.7,20.0
1900600011882005,60.0,98.8,-6.0,12.0,6.0,44.6,33.7,-6.0
1900600011882006,63.3,94.7,0.0,5.6,0.0,59.7,23.6,11.1
1900600011882007,63.2,95.9,0.0,5.6,-6.0,32.4,39.4,21.1
1900600011882008,64.8,98.6,0.0,11.6,-6.0,46.4,34.8,4.3
1900600011882009,49.1,100.0,0.0,-6.0,0.0,39.3,42.9,10.7
1900600011882010,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011882011,61.9,96.2,0.0,12.0,0.0,56.0,24.0,-6.0
1900600011882012,57.6,94.4,0.0,4.4,-6.0,47.1,26.5,20.6
1900600011882013,60.5,97.8,0.0,8.3,3.0,50.0,25.0,13.6
1900600011882014,62.5,98.8,0.0,4.8,0.0,47.6,31.0,14.3
1900600011882015,60.0,92.3,0.0,11.1,11.1,47.2,25.0,-6.0
1900600011882016,58.5,96.9,-6.0,10.8,3.2,40.9,30.1,14.0
1900600011882017,51.6,100.0,0.0,7.5,5.0,45.0,27.5,15.0
1900600011882018,60.8,95.1,0.0,5.8,0.0,41.9,36.1,15.5
1900600011882019,63.2,95.5,0.0,7.8,10.9,35.9,20.3,25.0
1900600011882020,62.4,95.6,0.0,13.9,6.5,46.3,18.5,14.8
1900600011882021,54.4,97.3,0.0,-6.0,-6.0,55.6,19.4,16.7
1900600011882022,58.9,100.0,0.0,9.7,5.4,46.2,30.1,8.6
1900600011882023,58.5,98.9,0.0,9.8,3.3,48.9,29.3,8.7
1900600011882024,54.5,100.0,-6.0,14.1,-6.0,48.2,27.1,5.9
1900600011882025,54.4,100.0,-6.0,11.6,-6.0,54.7,25.6,4.7
1900600011882026,58.4,100.0,0.0,12.2,4.4,55.6,22.2,4.4
1900600011882027,58.1,97.0,0.0,9.3,6.2,54.6,18.6,11.3
1900600011882028,57.9,94.6,0.0,9.2,3.4,40.2,35.6,10.3
1900600011882029,56.5,98.9,0.0,7.8,-6.0,42.2,37.8,10.0
1900600011897001,56.4,96.8,0.0,13.3,-6.0,56.7,20.0,-6.0
1900600011897002,60.7,94.4,0.0,13.7,5.9,29.4,43.1,7.8
1900600011897003,54.7,94.2,0.0,10.2,14.3,30.6,30.6,14.3
1900600011897004,56.7,93.2,0.0,5.5,-6.0,43.6,34.5,14.5
1900600011897005,58.3,98.2,0.0,12.7,5.5,47.3,25.5,9.1
1900600011897006,55.6,80.0,0.0,-6.0,-6.0,37.5,37.5,0.0
1900600011897007,53.6,93.3,0.0,21.4,-6.0,28.6,42.9,0.0
1900600011897008,57.5,98.0,0.0,12.2,8.2,36.7,32.7,10.2
1900600011897009,47.2,91.2,0.0,12.9,-6.0,51.6,29.0,-6.0
1900600011897010,54.2,100.0,-6.0,-6.0,-6.0,50.0,28.1,9.4
1900600011897011,55.3,100.0,-6.0,20.5,5.5,46.6,19.2,5.5
1900600011897012,57.4,96.3,0.0,23.1,-6.0,38.5,30.8,5.8
1900600011897013,47.7,96.1,0.0,10.2,6.1,44.9,34.7,-6.0
1900600011897014,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011897015,56.4,96.5,-6.0,10.9,5.5,38.2,32.7,10.9
1900600011897016,53.6,91.9,0.0,-6.0,11.8,35.3,35.3,11.8
1900600011897017,56.1,97.3,-6.0,16.7,-6.0,41.7,22.2,13.9
1900600011897018,50.7,100.0,-6.0,16.2,-6.0,33.8,29.4,13.2
1900600011897019,77.8,71.4,-6.0,0.0,0.0,-6.0,-6.0,-6.0
1900600011897020,48.6,100.0,0.0,17.1,-6.0,42.9,28.6,8.6
1900600011897021,54.9,100.0,-6.0,10.7,-6.0,42.9,17.9,17.9
1900600011897022,52.4,100.0,0.0,-6.0,12.1,51.5,18.2,12.1
1900600011897023,71.8,96.4,0.0,14.8,11.1,22.2,37.0,14.8
1900600011897024,63.2,97.2,-6.0,11.4,-6.0,28.6,34.3,20.0
1900600011897025,54.7,100.0,0.0,20.7,-6.0,24.1,37.9,10.3
1900600011897026,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011897027,65.0,100.0,0.0,-6.0,0.0,30.8,34.6,26.9
1900600011897028,75.0,100.0,0.0,25.0,0.0,41.7,-6.0,25.0
1900600011897029,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011897030,48.2,100.0,0.0,-6.0,-6.0,37.0,33.3,18.5
1900600011897031,66.7,100.0,0.0,-6.0,8.8,17.6,17.6,52.9
1900600011897032,80.0,100.0,0.0,-6.0,0.0,33.3,41.7,-6.0
1900600011897033,69.0,96.7,-6.0,-6.0,-6.0,44.8,17.2,29.3
1900600011897034,66.7,96.9,-6.0,-6.0,-6.0,25.8,29.0,35.5
1900600011897035,40.3,100.0,0.0,13.8,-6.0,37.9,44.8,0.0
1900600011897036,61.0,95.7,0.0,-6.0,0.0,40.0,40.0,15.6
1900600011897037,56.4,96.9,0.0,17.0,6.4,45.7,22.3,8.5
190060001190A001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001190A002,55.2,93.8,0.0,0.0,0.0,26.7,53.3,20.0
190060001190A003,60.0,97.9,0.0,-6.0,-6.0,31.9,21.3,38.3
190060001190A004,61.3,97.4,0.0,10.8,-6.0,18.9,40.5,27.0
190060001190A005,61.9,100.0,0.0,-6.0,0.0,21.5,38.5,36.9
190060001190A006,66.3,100.0,0.0,6.3,0.0,30.2,31.7,31.7
190060001190A007,56.7,92.1,0.0,-6.0,-6.0,20.0,42.9,31.4
190060001190A008,73.2,100.0,0.0,10.0,10.0,16.7,30.0,33.3
190060001190A009,59.7,100.0,0.0,-6.0,-6.0,29.7,48.6,16.2
190060001190A010,64.0,97.9,0.0,-6.0,0.0,6.4,38.3,53.2
190060001190A011,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001190A012,60.6,98.4,-6.0,11.3,0.0,25.8,24.2,37.1
190060001190A013,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001190A014,65.5,93.0,0.0,7.5,-6.0,15.1,17.0,56.6
190060001190A015,53.8,93.0,0.0,-6.0,-6.0,25.0,15.0,55.0
190060001190A016,59.8,94.2,0.0,7.1,4.1,55.1,24.5,9.2
190060001190A017,60.3,100.0,0.0,0.0,0.0,10.6,38.3,51.1
190060001190A018,60.8,96.2,0.0,7.0,0.0,46.0,35.0,12.0
190060001190A019,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
190060001190A020,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001190A021,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001190A022,77.5,90.3,0.0,0.0,-6.0,25.0,14.3,57.1
190060001190A023,64.9,97.3,0.0,-6.0,-6.0,58.3,27.8,-6.0
190060001190A024,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001190A025,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001190A026,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001190A027,66.7,100.0,0.0,0.0,0.0,0.0,-6.0,83.3
190060001190A028,67.6,82.6,0.0,-6.0,-6.0,36.8,15.8,36.8
190060001190A029,61.3,95.9,0.0,8.5,-6.0,25.5,25.5,36.2
190060001190A030,67.6,93.5,0.0,-6.0,0.0,30.2,32.6,32.6
190060001190A031,70.1,93.6,0.0,-6.0,-6.0,22.7,18.2,52.3
190060001190A032,67.8,100.0,0.0,0.0,0.0,35.0,37.5,25.0
190060001190A033,59.4,89.5,0.0,-6.0,0.0,35.3,-6.0,47.1
190060001190A034,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190060001190A035,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011914001,58.9,98.1,-6.0,7.1,4.0,41.4,35.5,11.4
1900600011914002,59.7,99.2,-6.0,11.0,1.1,45.2,27.4,14.8
1900600011914003,61.1,98.6,0.0,10.3,4.4,41.2,29.4,14.7
1900600011914004,57.6,98.1,-6.0,13.5,-6.0,44.2,30.8,7.7
1900600011914005,57.1,94.4,0.0,14.7,3.9,42.2,34.3,4.9
1900600011914006,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011914007,56.6,100.0,0.0,11.7,-6.0,49.4,27.3,9.1
1900600011914008,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011914009,58.3,93.7,0.0,20.3,5.1,42.4,28.8,-6.0
1900600011914010,57.6,89.8,0.0,9.1,-6.0,40.9,34.1,13.6
1900600011914011,60.7,91.2,0.0,16.1,0.0,38.7,45.2,0.0
1900600011914012,62.5,98.8,0.0,11.9,3.6,50.0,26.2,8.3
1900600011914013,60.3,97.6,0.0,15.0,-6.0,52.5,22.5,-6.0
1900600011914014,58.2,90.6,-6.0,19.0,5.2,43.1,24.1,6.9
1900600011914015,59.7,95.7,0.0,18.2,-6.0,50.0,29.5,0.0
1900600011914016,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011914017,46.7,94.8,0.0,8.2,13.7,37.0,32.9,8.2
1900600011914018,55.3,96.2,0.0,-6.0,-6.0,16.0,20.0,52.0
1900600011914019,57.6,97.2,0.0,20.0,7.1,51.4,15.7,5.7
1900600011914020,63.8,91.6,-6.0,11.8,0.0,40.8,27.6,17.1
1900600011914021,62.7,94.6,0.0,20.0,8.6,42.9,22.9,-6.0
1900600011914022,58.6,100.0,0.0,-6.0,-6.0,47.1,23.5,-6.0
1900600011914023,54.9,97.5,0.0,14.3,10.4,35.1,32.5,7.8
1900600011914024,60.0,97.2,-6.0,5.7,0.0,24.3,38.6,30.0
1900600011914025,63.6,91.8,0.0,22.2,-6.0,40.0,24.4,8.9
1900600011914026,59.0,98.4,0.0,6.6,-6.0,60.7,29.5,0.0
1900600011914027,60.0,95.8,0.0,10.9,-6.0,37.0,32.6,15.2
1900600011914028,59.1,95.4,0.0,8.1,-6.0,53.2,30.6,6.5
1900600011914029,71.9,100.0,-6.0,-6.0,0.0,51.2,26.8,12.2
1900600011914030,66.7,100.0,0.0,-6.0,0.0,-6.0,25.0,50.0
1900600011914031,46.3,100.0,0.0,-6.0,0.0,-6.0,31.6,52.6
1900600011914032,41.2,100.0,0.0,0.0,0.0,-6.0,-6.0,71.4
1900600011914033,70.6,95.8,0.0,0.0,0.0,-6.0,26.1,69.6
1900600011914034,63.2,95.8,0.0,0.0,0.0,-6.0,43.5,47.8
1900600011914035,71.9,100.0,0.0,0.0,0.0,0.0,13.0,87.0
1900600011914036,65.2,100.0,0.0,0.0,0.0,-6.0,20.0,73.3
1900600011914037,70.8,94.1,0.0,0.0,0.0,-6.0,35.4,60.4
1900600011914038,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011929001,69.7,95.7,0.0,-6.0,-6.0,22.7,40.9,22.7
1900600011929002,67.9,100.0,0.0,-6.0,0.0,36.8,31.6,26.3
1900600011929003,62.5,95.0,0.0,-6.0,-6.0,42.1,21.1,26.3
1900600011929004,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011929005,55.6,97.5,0.0,-6.0,-6.0,20.5,41.0,33.3
1900600011929006,66.0,100.0,-6.0,9.7,-6.0,22.6,29.0,32.3
1900600011929007,57.9,97.0,0.0,-6.0,-6.0,37.5,31.3,18.8
1900600011929008,63.0,100.0,0.0,0.0,-6.0,38.2,23.5,32.4
1900600011929009,69.2,98.1,0.0,7.5,-6.0,30.2,39.6,20.8
1900600011929010,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011929011,60.4,100.0,0.0,-6.0,-6.0,9.4,50.0,31.3
1900600011929012,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011929013,65.5,95.3,0.0,4.3,-6.0,28.4,27.0,39.7
1900600011929014,59.7,94.4,0.0,-6.0,-6.0,26.9,47.8,19.4
1900600011929015,64.6,94.0,0.0,6.3,-6.0,26.6,35.4,30.4
1900600011929016,62.1,98.4,0.0,11.1,0.0,28.6,38.1,22.2
1900600011929017,67.3,94.1,-6.0,9.4,6.3,56.3,23.4,-6.0
1900600011929018,59.0,96.5,0.0,12.2,-6.0,48.8,30.5,7.3
1900600011929019,56.5,98.8,0.0,17.1,0.0,47.6,26.8,8.5
1900600011929020,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011929021,69.6,94.9,0.0,16.2,-6.0,27.0,27.0,24.3
1900600011929022,62.5,94.3,0.0,-6.0,-6.0,21.2,39.4,30.3
1900600011929023,56.0,97.6,0.0,-6.0,-6.0,41.5,31.7,19.5
1900600011929024,50.9,96.5,0.0,7.3,-6.0,23.6,41.8,25.5
1900600011929025,57.4,93.8,-6.0,9.2,0.0,26.3,46.1,17.1
1900600011929026,58.0,96.1,0.0,-6.0,-6.0,26.5,44.9,24.5
1900600011929027,63.8,100.0,0.0,-6.0,-6.0,20.0,33.3,40.0
1900600011929028,63.6,100.0,0.0,-6.0,0.0,21.4,42.9,21.4
1900600011929029,83.3,94.3,0.0,15.2,-6.0,33.3,12.1,36.4
1900600011929030,58.3,96.4,0.0,0.0,0.0,14.8,40.7,44.4
1900600011929031,67.1,98.2,0.0,7.1,-6.0,28.6,39.3,23.2
1900600011929032,62.6,100.0,0.0,4.8,-6.0,24.2,43.5,25.8
1900600011929033,54.4,100.0,0.0,-6.0,0.0,37.8,37.8,18.9
1900600011929034,59.8,97.5,0.0,10.4,5.2,33.8,22.1,26.0
1900600011929035,59.2,100.0,-6.0,14.1,-6.0,38.0,28.2,14.1
1900600011929036,52.8,98.5,-6.0,12.5,-6.0,23.4,37.5,21.9
1900600011929037,53.0,98.6,0.0,13.0,4.3,43.5,20.3,18.8
1900600011929038,61.1,98.3,0.0,7.0,0.0,35.1,26.3,31.6
1900600011929039,61.5,100.0,0.0,-6.0,-6.0,18.8,28.1,43.8
1900600011929040,65.7,100.0,0.0,-6.0,0.0,17.4,39.1,34.8
1900600011929041,64.1,95.1,0.0,0.0,0.0,17.9,43.6,38.5
1900600011929042,56.2,92.0,0.0,8.7,0.0,19.6,34.8,34.8
1900600011929043,52.6,95.0,-6.0,15.8,-6.0,38.2,23.7,19.7
1900600011929044,71.4,93.3,0.0,0.0,0.0,-6.0,42.9,42.9
1900600011929045,59.8,95.6,0.0,17.6,6.5,42.6,22.2,10.2
1900600011929046,56.3,95.0,0.0,7.9,-6.0,26.3,26.3,34.2
1900600011929047,54.7,100.0,-6.0,9.6,-6.0,50.0,28.8,5.8
1900600011929048,74.4,100.0,0.0,17.2,-6.0,17.2,31.0,27.6
1900600011929049,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600011929050,50.0,100.0,0.0,0.0,0.0,66.7,-6.0,-6.0
1900600012039001,63.2,91.7,0.0,13.6,0.0,54.5,31.8,0.0
1900600012039002,67.6,93.5,0.0,-6.0,0.0,51.2,30.2,16.3
1900600012039003,71.4,100.0,0.0,11.1,8.9,48.9,26.7,-6.0
1900600012039004,62.5,98.0,0.0,8.2,0.0,44.9,26.5,18.4
1900600012039005,67.6,95.8,-6.0,8.7,6.5,45.7,23.9,13.0
1900600012039006,62.0,100.0,0.0,18.4,8.2,44.9,20.4,8.2
1900600012039007,63.7,97.7,0.0,7.1,4.8,42.3,33.3,12.5
1900600012039008,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600012039009,65.2,100.0,0.0,20.0,-6.0,53.3,13.3,-6.0
1900600012039010,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600012039011,75.0,91.7,0.0,9.1,0.0,36.4,18.2,36.4
1900600012039012,55.4,100.0,0.0,8.3,-6.0,58.3,25.0,-6.0
1900600012039013,60.2,96.4,0.0,-6.0,5.6,61.1,27.8,-6.0
1900600012039014,61.2,98.3,-6.0,10.2,-6.0,47.5,32.2,5.1
1900600012039015,66.8,97.7,2.3,10.2,1.4,45.4,28.2,12.5
1900600012039016,63.3,92.0,-6.0,6.5,6.5,45.7,23.9,15.2
1900600012039017,57.7,88.9,0.0,-6.0,0.0,40.0,32.5,22.5
1900600012039018,69.4,100.0,0.0,9.3,-6.0,32.6,25.6,27.9
1900600012039019,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600012043001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600012043002,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900600012043003,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900600012043004,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900600012043005,85.0,100.0,0.0,-6.0,0.0,23.5,-6.0,64.7
